index,solution,solute,'det_sv_NdUnfilled','det_sv_NfUnfilled','det_sv_NUnfilled','AVE_sv_NsUnfilled','AVE_sv_NfUnfilled','AVE_sv_NUnfilled','AVE_sv_GSmagmom','AVE_sv_frac_pValence','AVE_sv_frac_dValence','AVE_sv_EA（wiki)','AVE_Electrochemical weight equivalent_sv','reci_det_sv_MeltingT','reci_det_sv_EA（wiki)','reci_det_sv_Volume','reci_det_Electrochemical weight equivalent_sv','reci_det_Electronegativity absolute_sv','reci_det_Radii pseudo-potential (Zunger)_sv','reci_det_sv_nw','reci_det_Energy cohesive (Brewer)_sv','reci_det_Enthalpy of vacancies (Miedema)_sv','reci_det_Nuclear charge effective (Slater)_sv','reci_ave_sv_EA（wiki)','reci_ave_sv_R_ionic(wiki)','reci_ave_sv_Ve','reci_ave_Electrochemical weight equivalent_sv','reci_ave_Charge nuclear effective (Clementi)_sv','reci_ave_Distance from valence electron (Schubert)_sv','reci_ave_Electronegativity (Martynov&Batsanov)_sv','reci_ave_Electronegativity absolute_sv','reci_ave_Radii pseudo-potential (Zunger)_sv','reci_ave_Enthalpy of vacancies (Miedema)_sv','reci_ave_Nuclear charge effective (Slater)_sv','exp_det_sv_CovalentRadius','exp_det_sv_Electronegativity（Pauling scale）','exp_det_sv_NsValence','exp_det_sv_NdValence','exp_det_sv_NsUnfilled','exp_det_sv_NpUnfilled','exp_det_sv_NdUnfilled','exp_det_sv_NUnfilled','exp_det_sv_GSmagmom','exp_det_sv_frac_sValence','exp_det_sv_frac_pValence','exp_det_sv_frac_dValence','exp_det_sv_frac_fValence','exp_det_sv_EA（wiki)','exp_det_sv_Ionic energy/ev','exp_det_sv_R_ionic(wiki)','exp_det_Phi_sv','exp_det_Electrochemical weight equivalent_sv','exp_det_Atomic electron scattering factor at 0.5_sv','exp_det_Charge nuclear effective (Clementi)_sv','exp_det_Compression modulus_sv','exp_det_Distance from core electron (Schubert)_sv','exp_det_Distance from valence electron (Schubert)_sv','exp_det_Electronegativity (Alfred-Rochow)_sv','exp_det_Electronegativity (Martynov&Batsanov)_sv','exp_det_Electronegativity absolute_sv','exp_det_Radii pseudo-potential (Zunger)_sv','exp_det_sv_nw','exp_det_Energy cohesive (Brewer)_sv','exp_det_Nuclear charge effective (Slater)_sv','cmax','MA',ev_ratio,sf,N_sv,N_so,sv_Volume,so_Volume
66,Cd,Hg,0,0,0,0,0,0,0,0,0.60895,-0.6,0.810935,0.00258479,-0.571428571,-0.003640655,-0.754849299,-0.027280894,-0.036529509,0.282891403,0.630468348,0.000609756,0,-1.714285714,0.834655446,0.833116386,1.339490397,0.10589311,0.417538354,0.692713327,0.217306435,0.433202514,0.024695122,0.229885057,0.886920437,1.36E+00,1,1,1,1,1,1,1,0.91411399,1,0.638457607,1.713434781,1.221402758,4.24E+00,1.27124915,1.161834243,1.579313091,2.857651118,19.29797176,0.918512284,1.010050167,0.990049834,0.980198673,1.094174284,1.79,1.215310986,0.511708578,0.612626394,1,25,8.05E-02,0.96225,4.43,48,80,21.58,23.42
138,Fe,Mo,1,0,2,0.5,0,5,1.06,0,0.79165,0.450268,0.679355,-0.000206877,-5.187730971,-0.020776915,5.19307688,0.010104838,-0.10628659,0,-0.087017294,-0.002142857,0.023188406,3.932016161,1.269076305,0.532401379,3.434824648,1.64E-01,0.773500236,0.557133156,0.251357838,0.420790354,0.006071429,0.27826087,1.246076731,1.390968128,0.367879441,0.367879441,2.718281828,1,2.718281828,7.389056099,0.12115313,0.920075083,1,1.08686782,1,1.811334742,4.45E-01,1.083287068,0.755783741,0.358040203,1.858928042,4.711470183,2.834881111,1.185304851,1.349858808,0.711770323,1.309964451,0.852,1.840431399,1,12.67967097,0.740818221,2,1.14E-14,0.96328,27.51,26,42,11.77,15.58
282,Pt,Ag,-1,0,-1,1,0,1.5,0,0,0.64205,1.71,0.311855,3.20E-04,0.296028771,-0.007608518,6.502462333,0.046653797,0.050682261,0.219520432,0.168,0.00486,-0.008818342,0.618580477,0.919511793,1.117089147,5.23E+00,1.09E-01,0.326734781,0.729069824,0.201898327,0.395711501,0.008680556,0.242504409,1.09,0.70468809,1,2.72,1,1,0.367879441,0.367879441,1,1.050430416,1.00E+00,1.70591223,0.558053747,0.44015427,2.51E-01,1.42,0.273,0.678514113,0.357006961,0.065874754,0.169314051,1.040810774,0.711770323,0.98,0.432,0.313,0.722527354,0.0442,0.055576213,1.161834243,30,-1.19E+00,0.96371,8.88,78,47,15.1,17.06
292,Pt,Mo,4,0,4,1,0,4,0,0,0.60415,1.44,0.336,-1.45E-04,0.867584585,-0.002040313,4.054218875,0.077838828,-0.002723312,0.002875216,-0.0246,-0.00125,0.042941492,0.904358383,1.134324532,0.987252086,4.00425365,1.18E-01,0.496786741,0.519512063,2.17E-01,0.369008715,0.005625,0.268,1.2,0.886920437,1,0.0183,1,1,54.59815003,54.59815003,1,1.133148453,1,1.581383347,0.558053747,0.252132635,1.55E-01,0.896,0.368,0.711784558,0.298197279,0.023052063,0.943649947,0.698,0.168638147,0.869,1.03,0.183,1.02020134,0.914,2.664456242,0.548811636,38,-3.75E-03,0.96386,-0.55,78,42,15.1,15.58
359,Tc,Rh,-3,0,-2,0.5,0,4,0,0,0.8016,0.846445,0.205695,3.55E-05,-0.943206974,0.002263518,-3.156234314,-0.023196336,0.019466906,-0.368999949,0.027927642,0.000932,-0.021367521,1.346578331,1.258060688,0.573050642,5.328914201,0.134601319,0.773596177,0.48061408,0.244156308,0.387091944,0.005594406,0.267094017,0.951229425,1.462284589,0.367879441,20.08553692,2.718281828,1,0.049787068,0.135335283,1,8.40E-01,1.00E+00,1.190769813,1,1.81E+00,1.20E+00,1.02020134,1.105170918,1.12956206,1.072508181,1.506817785,0.766439128,0.923116346,0.895834135,1.094174284,0.826959134,1.48,0.878,38.1,0.332871084,1.349858808,50,4.20E-02,0.96394,-6.61,43,45,14.213,13.77
215,Nb,Mo,-1,0,-1,1,0,6.5,0,0,0.81665,0.83235,0.17918,-1.83E-05,0.248113615,0.0085675,0.838176549,0.006410256,0.005328218,-0.046577189,0.01452717,-0.000405,-0.013175231,1.214093869,1.183804987,0.331597691,5.61E+00,1.46E-01,0.628180039,5.04E-01,0.253205128,0.36498295,0.005202703,0.296442688,0.904837418,1.7506725,1,2.718281828,1,1,0.367879441,0.367879441,1,0.967248342,1,1.033860651,1,0.843580454,1.395956719,0.970445534,1.8221188,0.973594876,1.030454534,1.323129812,2.78152684,0.951229425,0.748263568,1.072508181,0.913931185,0.905,0.960789439,3.126768365,0.472366553,1.161834243,30,1.70E-01,0.9642,-16.45,41,42,17.98,15.58
344,Ta,Mo,-2,0,-1,0.5,0,6.5,0,0,0.4956,0.535,0.27034,4.14E-05,-1.757824556,0.008660144,3.363842815,0.013101254,0.00922412,-0.050766702,0.0232,0.000556,-0.013175231,2.217062954,1.183804987,0.720041677,4.349441681,1.24E-01,0.6365834,0.515463918,0.249859629,0.363034999,0.004722222,0.296442688,0.852,1.93E+00,0.367879441,7.39,2.718281828,1,0.135335283,0.367879441,1,1.063324159,1,1.964818746,0.478643125,1.528520081,0.633072709,0.97,1.82,0.811330327,0.349937749,0.078081666,2.0647311,0.951229425,0.786627861,0.97,1,0.811,0.93239382,3.39,0.2780373,1.161834243,35,1.87E-01,0.96454,-16.56,73,42,18.01,15.58
14,Ag,Zn,0,0,-1,0.5,0,0.5,0,0,0.8712,0.352235,0.228345,0.000633906,-2.433261529,0.007000151,-5.527664168,-0.000506124,0.110862262,0.037957212,0.40175769,0.008888889,-0.008210181,-0.450035902,0.955778717,0.716092158,5.715774462,1.46E-01,0.398658137,0.814511942,0.224972163,0.476483763,0.015555556,0.233990148,0.794533603,0.755783741,2.718281828,1,0.367879441,1,1,0.367879441,1,1.078746803,1,0.927001588,1,0.14890154,6.16E+00,0.664,0.779,1.247111404,0.527292424,0.12745397,0.664314232,0.951229425,0.501576069,1.27124915,1.447734615,1.01,0.609570907,0.803,0.201896518,1.161834243,35,3.56E-02,0.96561,-13.74,47,30,17.06,15.24
341,Sn,Sb,0,0,-1,0,0,3.5,0,0.17145,0.6905,1.0797355,0.27993,-8.73E-04,0.055520202,-0.003053782,0.710823382,-0.026372573,0.034657344,0.267335004,0.045165026,0.005,-0.018260992,0.926984071,1.157965194,0.501509339,3.61E+00,1.05E-01,0.449949444,5.00E-01,0.219371853,0.549243566,0.0225,0.167860655,1,1.09E+00,1,1,1,0.367879441,1,0.367879441,1,0.990445933,1.058761681,0.953515117,1,0.937377684,3.541321633,1.072508181,1.284025417,0.946333722,1.030454534,2.435129651,0.483356888,0.913931185,0.860707976,1.105170918,1.296930087,1.73,0.891366144,0.527,0.677056874,1.915540829,8.2,1.26E-01,0.96564,5.47,50,51,27.65,30.2
164,MM,Mo,2,0,3,0.5,0,4.5,0,0,0.5688,1.16,0.333,-1.98E-05,0.698911626,-0.006536505,4.032402548,0.071225071,-0.012870445,0.017048043,0.00254,-0.000263,0.033444816,0.988694863,1.212165736,1.005853376,4.02E+00,1.19E-01,0.74569156,0.525111638,0.220797721,0.374082281,0.005131579,0.273,1.14,9.61E-01,0.367879441,0.135,2.718281828,1,7.389056099,20.08553692,1,1.08E+00,1.00E+00,1.697234225,0.544057685,0.441728429,0.153420924,1.01,0.407,0.715724473,0.310366941,0.02759833,0.438234992,1.12,1.246076731,0.779,1.07,0.223,1.096364822,0.559898367,0.886920437,0.637628152,18,-6.15E-02,0.96638,6.48,77,42,14.14,15.58
189,Mn,Cr,0,0,1,0.5,0,5.5,0.00015,0,0.7738,0.08792,1.16E-01,-0.000199612,3.479640152,0.001433251,4.104731597,0,-0.040614385,-0.04675796,-9.86E-02,-0.002777778,0.020729685,-0.260179924,1.191996594,0.536649582,9.08E+00,1.93E-01,0.772765246,0.495098039,0.268817204,0.430143258,0.009722222,0.28814262,1,1.11627807,0.367879441,1,2.718281828,1,1,2.718281828,0.999700045,0.887807801,1.00E+00,1.126369918,1,3.240864127,0.51297919,1.061836547,1.221402758,0.948882787,0.960789439,0.904837418,3.687689094,1.051271096,1.072508181,0.960789439,0.960789439,1,1.246076731,2.75,3.254374203,0.778800783,8,0.00704,0.96886,-4.78,25,24,12.21,12
155,In,Bi,0,0,-2,0,0,4,0,0.09015,0.557,0.663141,0.414785,-0.00049005,-1.543545982,-0.009976362,-0.214024946,-0.109361029,0.012946249,0.016025641,0.0618902,0.00326087,-0.041269841,1.832936323,0.959265321,0.658401841,2.415628227,9.65E-02,0.439613527,0.540393326,0.267900131,0.494278002,0.023369565,0.179365079,1.061836547,1.27124915,1,1,1,0.135335283,1,0.135335283,1,0.918696005,1.026854247,0.654162165,1.620605751,1.747947076,4.48E+00,1.25860001,1.284025417,1.03743363,3.034358394,130.3209169,0.908464016,0.895834135,0.951229425,1.197217363,1.665291195,4.903748928,0.948380012,0.960789439,0.711770323,3.669296668,4,0.02304,0.96891,31.09,49,83,26.15,35.38
70,Ce,Th,-1,-13,-14,0,6.5,15,0,0,0.375,0.87,0.542695,-0.000439391,-0.89968511,0.001336995,-0.403019878,-0.047619048,-0.021419009,-0.1155255,-0.070191159,-0.002083333,0.16194332,1.30454341,0.897745572,0.119054555,1.86E+00,1.02E-01,0.431547619,0.839160839,0.30952381,0.211512718,0.007291667,0.431848853,1.02020134,1.197217363,1,2.72,1,1,0.368,8.32E-07,1,1,1,1.284025417,0.778800783,1.82E+00,2.16E+00,0.93239382,1.04,1.124467961,2.745601015,0.165298888,1.355269056,0.878095431,0.852143789,1.051271096,1.221402758,1.648721271,1.616074402,1.51,6.55,0.40656966,50,0.00481,0.9697,-7.29,58,90,34.37,32.86
81,Co,Os,1,0,1,0,0,3.5,0.77425,0,0.52525,0.87003,0.40075,-0.000263131,-0.582165053,-0.018367631,-1.258819451,-0.028476507,-0.117691014,-0.028589281,-0.105391412,-0.002645503,0.01025641,1.218898448,1.282262042,1.190586366,2.65E+00,1.38E-01,0.820275881,0.560967945,0.218319886,0.436203998,0.006084656,0.261538462,1.197217363,1.377127764,1,0.367879441,1,1,2.718281828,2.718281828,0.212566585,0.876954649,1,0.603445228,1.889665823,1.515188722,2.22E+00,0.98,1.35,1.210120571,5.584528464,114.4342017,9.640760543,1.105170918,1.185304851,0.835270211,1.138828383,1.8221188,1.877610579,2.64,43.81604174,0.860707976,25,-0.08041,0.97004,21.93,27,76,11.13,13.99
380,V,Cr,-2,0,-1,0.5,0,6.5,0,0,0.71665,0.60175,0.097715,6.30E-07,-0.41551961,0.011287224,1.662441514,-0.008960573,-0.001686568,-0.033707177,0.055578522,0.00188,-0.00452284,1.687399957,1.112347052,0.430115274,1.03E+01,1.98E-01,0.686498856,0.475225225,2.73E-01,0.41067935,0.007392473,0.300768883,0.869358235,1.030454534,0.367879441,7.389056099,2.718281828,1,0.135335283,0.367879441,1,0.791915963,1,1.262760251,1,1.159721627,1.020507446,0.941764534,1.491824698,0.984353695,1.051271096,1.161834243,1.32577872,0.980198673,0.755783741,1.11627807,0.802518798,1.13,1.010050167,2.16,0.298197279,1.051271096,40,8.98E-02,0.97264,-15.91,23,24,13.88,12
53,Au,Ta,7,0,6,0.5,0,4,0,0,0.27895,1.315805,0.528,-0.000443807,2.662814153,-0.003437556,1.199457969,0.069998777,-0.017516911,-0.027451051,-0.139010401,-0.005555556,0.064935065,1.764568156,0.912521177,1.264515669,2.067791289,9.82E-02,0.465350524,0.677900026,0.208309614,0.367181394,0.007222222,0.271,1.404947591,0.353454682,2.718281828,0.000911882,0.367879441,1,1096.633158,403.4287935,1,1.06747922,1.00E+00,7.85E-01,1.193392391,0.137296837,1.87E-01,0.522045777,0.332871084,0.736173098,0.826959134,0.244143283,1.30734714,0.705,0.295230167,0.913931185,2.117000017,0.19,1.138828383,1.58,72.9664685,0.40656966,6.5,6.42E-02,0.97372,3.4,79,73,16.96,18.01
15,Al,Ag,0,0,-4,0.5,0,3,0,0.16665,0.45455,0.86865,0.105545,-0.000261509,-1.543781036,-0.001624317,-2.254614149,-0.084372298,-0.175962294,0.026455026,0.0439978,-0.004761905,-0.047619048,1.53848538,1.12833764,0.41275287,9.606913621,1.85E-01,0.421170012,0.772167768,0.267411374,0.509033778,0.013492063,0.261904762,1.27124915,1.377127764,0.367879441,22026.46579,2.718281828,0.006737947,1,0.018315639,1,0.562254885,7.17E-01,2.482087649,1,2.390828599,4.91E+00,1.8496566,1.161834243,1.025079325,6.233886659,52.45732595,1.329762028,1.051271096,2.435129651,0.951229425,0.565525439,3.35,2.013752707,0.835,0.644036421,2.013752707,20,3.40E-03,0.9742,0.12,13,47,16.6,17.06
338,Sn,Hg,0,0,-4,0,0,2,0,0.07145,0.54945,0.306035,0.67347,2.29E-03,-2.89922397,0.006532183,-2.289861019,-0.028892152,-0.116977134,0.280135823,1.174065976,0.005,0.052893907,-0.550388015,0.978349488,0.80824521,2.11E+00,9.98E-02,0.426596325,0.601527917,0.218112064,0.473426326,0.0225,0.203438104,0.93239382,1.040810774,1,1,1,0.018315639,1,0.018315639,1,0.936130864,0.866840749,0.719139443,1.713434781,0.199474275,22.05633804,1.648721271,1.051271096,2.07906859,2.664456242,7.767901106,0.482873773,0.990049834,1.094174284,0.755783741,0.677056874,1.840431399,1.7,0.517,0.084584859,0.272531793,7.2,-0.05856,0.97448,-17.46,50,80,27.65,23.42
209,Mo,Ta,2,0,1,0.5,0,6.5,0,0,0.4956,0.53515,0.27034,-4.14E-05,1.757824556,-0.008660144,-3.363842815,-0.013101254,-0.00922412,0.050766702,-0.023170776,-0.000556,0.013175231,2.217062954,1.183804987,0.720041677,4.35E+00,1.24E-01,0.6365834,0.515463918,0.249859629,0.363034999,0.004722222,0.296442688,1.173510871,0.516851334,2.718281828,0.135335283,0.367879441,1,7.389056099,2.718281828,1,0.940446986,1,0.508952799,2.089239241,0.654227584,1.579597393,1.030454534,0.549,1.232543598,2.857651118,12.80710378,0.484324569,1.051271096,1.27124915,1.030454534,1,1.23,1.072508181,0.295230167,3.596639726,0.860707976,40,-1.61E-01,0.97477,12.68,42,73,15.58,18.01
404,Zn,Ga,0,0,5,0,0,2.5,0,0.03845,0.80125,-0.085,0.289795,0.001857643,3.992248062,-0.014570346,1.200364228,0.087780899,0.058055608,0.009661836,-0.384868855,0.000833333,-0.029885057,0.329457364,1.226076555,0.725503405,3.552124492,0.164137946,0.476244344,0.641339869,0.268609551,0.560942698,0.020416667,0.214942529,1,1.173510871,1,1,1,148.4131591,1,148.4131591,1,0.987182848,1.079934078,0.937911204,1,2.801065835,0.033543908,0.886920437,1,0.906712371,1.040810774,1.284025417,0.971416464,1.138828383,0.810584246,1.173510871,1.296930087,0.286504797,0.831104284,0.951229425,4.305959528,1.915540829,2,1.81E-14,0.975,25.33,30,31,15.24,19.59
260,Pd,Ag,0,0,1,0.5,0,0.5,0,0,0.95455,0.933305,0.197175,0.000262732,-1.012321422,-0.009318135,4.861923311,0.000506124,0.012889366,0.182233122,0.081913642,0.003703704,-0.008818342,1.272755573,1.072528406,0.662065283,6.05E+00,1.26E-01,0.328663793,0.707674335,0.224972163,0.414607948,0.009259259,0.242504409,1.061836547,0.763379494,2.718281828,1,2.718281828,1,1,2.718281828,1,1.10E+00,1.00E+00,0.913109017,1,2.100824738,0.467339175,1.7506725,0.332871084,0.853431498,1.030454534,1.209249598,0.44887986,1.061836547,0.740818221,1.072508181,0.36421898,0.99,0.927743486,0.118,0.390627835,1.161834243,20,-9.72E-01,0.97604,13.12,46,47,14.72,17.06
305,Re,Os,-1,0,-1,0,0,4.5,0,0,0.2554,0.569098,0.38596,1.34E-05,-15.62957199,0.003452417,-1.610002342,-0.044674586,0.004224162,0,-0.00213398,0.000414,-0.011111111,8.742601914,1.298701299,1.500560502,2.82E+00,0.097856727,0.749326448,0.512988717,0.226418926,0.375246409,0.004554865,0.272222222,0.93239382,1.349858808,1,2.718281828,1,1,0.367879441,0.367879441,1,9.96E-01,1.00E+00,1.035205544,0.970154444,2.766004887,1.830702916,1,1.221402758,1.24645061,1.030454534,1.221402758,1.584073985,0.980198673,0.951229425,1.061836547,0.810584246,2.41,0.970445534,1,1.150273799,1.161834243,30,0.00E+00,0.97636,-7.08,75,76,14.7,13.99
392,W,Ta,1,0,1,0,0,6.5,0,0,0.17895,0.56963,0.346335,3.33E-05,1.870875387,-0.007566774,-0.479211846,0.016036275,-0.007207774,0.062312818,0.01109724,0.000444,0.073145246,2.160537539,1.206395349,1.158402193,2.907126196,0.103227318,0.62745098,0.537061568,0.235290865,0.362026826,0.004222222,0.26645768,1.083287068,0.423162082,1,0.367879441,1,1,2.718281828,2.718281828,1,1.00531407,1,0.958773898,1.037485503,0.610632484,0.730226879,1.061836547,0.472366553,1.058751094,0.970445534,0.726149037,0.291708577,1.030454534,1.221402758,0.93239382,1.161834243,0.748263568,1.056540615,0.202,0.449328964,0.349937749,45,-0.22178,0.97696,11.01,74,73,15.85,18.01
319,Ru,Mo,2,0,2,1,0,5,0,0,0.85415,0.89684,0.214635,-3.83E-05,0.382474917,-0.009507115,2.235864549,0.034188034,-0.0162301,0.017048043,-0.001740387,-0.000405,0.023188406,1.146913217,1.212165736,0.48732218,4.913430813,1.39E-01,0.730062653,0.511539065,0.239316239,0.375762109,0.005202703,0.27826087,1.083287068,0.960789439,1,0.135335283,1,1,7.389056099,7.389056099,1,1.042581657,1,0.959157485,1,0.741500087,7.65E-01,1.010050167,0.472366553,0.906948147,0.923116346,0.625002268,0.616929823,1.072508181,1.185304851,0.886920437,0.970445534,0.549,1.121873438,0.559898367,1.083287068,0.740818221,41,-7.20E-02,0.97725,12.2,44,42,13.57,15.58
203,Mo,Nb,1,0,1,1,0,6.5,0,0,0.81665,0.83235,0.17918,1.83E-05,-0.248113615,-0.0085675,-0.838176549,-0.006410256,-0.005328218,0.046577189,-0.01452717,0.000405,0.013175231,1.214093869,1.183804987,0.331597691,5.61E+00,1.46E-01,0.628180039,0.504037377,0.253205128,0.36498295,0.005202703,0.296442688,1.105170918,0.571209064,1,0.367879441,1,1,2.718281828,2.718281828,1,1.033860651,1,0.967248342,1,1.185423388,7.16E-01,1.030454534,0.548811636,1.027121264,0.970445534,0.755783741,0.359514776,1.051271096,1.336427488,0.93239382,1.094174284,1.11,1.040810774,0.32,2.117000017,0.860707976,20,-1.47E-01,0.97743,12.8,42,41,15.58,17.98
78,Co,Mn,2,0,2,0,0,4,0.7744,0,0.74605,0.08113,0.223845,9.27E-05,-3.509980974,-0.007947178,3.75290543,0.036259065,-0.044599055,0.053240989,0.114675321,0.0037,0.021367521,-0.245009513,1.250195343,0.690961161,5.150954172,1.85E-01,0.835421888,0.535795714,0.250687672,0.472749978,0.009259259,0.267094017,1.138828383,0.718923733,1,0.135335283,1,1,7.389056099,7.389056099,0.212630364,1.065559486,1,0.938474119,1,0.312778502,8.14E-01,1.02020134,0.522045777,0.849514729,0.923116346,0.70468809,0.267670107,1.083287068,1.127496852,0.904837418,1.377127764,0.56,1.221402758,0.304,0.229925485,0.740818221,40,-1.34E-01,0.97836,7.33,27,25,11.13,12.21
382,V,Mo,-2,0,-1,0.5,0,6.5,0,0,0.71665,0.63748,0.1357,-0.000112781,-0.557009086,-0.007861257,-3.438333882,-0.021367521,-0.043875575,-0.046577189,-0.041696351,-0.001451613,-0.013175231,1.616655219,1.140044047,0.372669584,7.750530029,1.72E-01,0.65302476,0.482957184,0.267094017,0.389584846,0.005725806,0.296442688,1.010050167,1.698932309,0.367879441,7.389056099,2.718281828,1,0.135335283,0.367879441,1,0.791915963,1,1.26E+00,1,1.245628224,1.413727736,0.904837418,1.491824698,1.062048935,2.117000017,7.389056099,3.022245203,1.040810774,0.860707976,0.860707976,0.755783741,1.35,1.336427488,3.13,4.526730794,1.161834243,50,-8.36E-02,0.97846,9.83,23,42,13.88,15.58
250,Os,W,2,0,2,0,0,5,0,0,0.23635,0.94703,0.40695,-3.18E-05,0.297283924,-0.008388146,1.131050113,0.023191095,-0.011727778,0.010656181,-0.01003947,-0.000762,-0.036781609,1.076457883,1.274350649,1.417189614,2.581207062,9.92E-02,0.715012723,0.549599879,0.21567718,0.371494602,0.004380952,0.248275862,1.197217363,1.173510871,1,0.135335283,1,1,7.389056099,7.389056099,1,1.01E+00,1,0.929879752,1.065666047,0.76986508,5.63E-01,1.030454534,0.548811636,0.836674645,0.941764534,0.625002268,0.387515279,1.11627807,1.209249598,0.886920437,0.941764534,0.60653066,1.088717067,0.67,2.075080608,1.8221188,20,-0.03303,0.98009,11.04,76,74,13.99,15.85
360,Tc,Ru,-2,0,-1,0.5,0,4.5,0,0,0.79465,0.79819,0.204125,-2.79E-05,-0.86250606,0.003333845,-3.111532819,-0.033532253,0.006518669,-0.389354051,0.002382551,0.000277,-0.011111111,1.386928788,1.246698773,0.541021127,5.35E+00,1.36E-01,0.75796727,0.483164905,0.238988349,0.380617825,0.005266805,0.272222222,0.990049834,1.349858808,0.367879441,7.389056099,2.718281828,1,0.135335283,0.367879441,1,0.851547497,1,1.174332616,1,1.642763689,1.08E+00,1.035619709,1.105170918,1.126020798,1.040810774,1.246076731,1.268709193,0.970445534,0.941764534,1.061836547,0.810584246,1.8,0.956,75.2,0.895834135,1.161834243,25,6.65E-02,0.98046,-6.39,43,44,14.213,13.57
398,Y,Th,-1,0,-1,0,0,8.5,0,0,0.41665,0.7385,0.45425,-6.15E-05,-2.402628136,0.000138286,-1.59,-0.027765338,-0.139332842,-0.088781275,-0.067542629,-0.00175,0.179487179,2.056014922,0.943732194,0.106305062,2.459331662,0.13542776,0.429825856,0.739225314,0.299596955,0.270469634,0.007125,0.423076923,1.173510871,1.083287068,1,2.718281828,1,1,0.367879441,0.367879441,1,0.846453509,1,1.181399792,1,2.370260821,1.093736702,1.04,1.43,1.342052287,5.365555971,15.4869851,1.19,0.886920437,0.835270211,1,0.895834135,1.363425114,7.690609199,1.39,6.233886659,0.349937749,27,0.00335,0.98066,-2.38,39,90,33.01,32.86
354,Tc,MM,-2,0,-2,0,0,4,0,0,0.5093,1.05718,0.32252,-4.64E-05,-1.178942768,0.000363235,-4.908070817,-0.070569291,0.003159013,-0.389354051,-0.001893182,0.000135,-0.021367521,1.228710434,1.246698773,1.059552323,4.45E+00,1.16E-01,0.773596177,0.496737477,0.22046983,0.378937997,0.005195682,0.267094017,0.941764534,1.35E+00,1,7.389056099,1,1,0.135335283,0.135335283,1,0.819795795,1,0.66365025,1.838040392,2.75759797,5.40E+00,1.035619709,1.284025417,1.426865385,3.0956565,28.21912671,1.786038431,0.93239382,0.895834135,1.209249598,0.733446956,4.44,0.978240235,75.18862829,1.094174284,1.349858808,15,1.80E-02,0.98074,-2.43,43,77,14.213,14.14
50,Au,Pt,1,0,1,1,0,1.5,0,0,0.3875,2.216855,0.593475,-0.000258,0.037405011,0.007262901,0.509081908,0.005261203,-0.005569479,-0.081092968,-0.091234315,-0.00375,0.008818342,0.451863585,0.863040721,1.531726078,1.722603259,9.22E-02,0.325553864,0.681948172,0.175940827,0.37315511,0.008125,0.242504409,1,0.771051586,1,0.367879441,1,1,2.718281828,2.718281828,1,1.001701446,1,0.975309912,1.023573566,0.832343552,0.765826221,0.565525439,1.648721271,0.839129696,0.970445534,0.826959134,2.860510198,0.960789439,1.377127764,1.02020134,2.054433211,0.844,1.040810774,5.87,7.614086359,0.860707976,30,1.96E-01,0.98143,-12.62,79,78,16.96,15.1
325,Ru,Rh,-1,0,-1,1,0,3.5,0,0,0.88195,1.094635,0.26504,6.34E-05,-0.080700914,-0.001070326,-0.044701494,0.010335917,0.012948238,0.020354102,0.025545091,0.000655,-0.01025641,0.915325301,1.23087411,0.621565256,3.773147792,1.33E-01,0.790822706,0.505063388,0.227390181,0.390351278,0.005733006,0.261538462,0.960789439,1.083287068,1,2.718281828,1,1,0.367879441,0.367879441,1,0.986196159,1,1.013997054,1,1.101320594,1.10E+00,0.98511194,1,1.003144935,1.030454534,1.209249598,0.604109383,0.951229425,0.951229425,1.030454534,1.02020134,0.819,0.918512284,0.507,0.371576691,1.161834243,5,-1.29E-14,0.98183,-0.37,44,45,13.57,13.77
268,Pd,MM,3,0,3,0,0,1.5,0,0,0.65215,1.06325,0.38834,-0.000181934,-1.139677234,0.002786575,-1.618722695,-0.039533916,-0.027645762,-0.051460138,-0.11297719,-0.00214425,0.009496676,1.209077667,1.294687604,1.152972979,2.81E+00,1.11E-01,0.559475806,0.507764295,0.204952143,0.394340385,0.006335283,0.251661918,1.02020134,1,7.389056099,0.049787068,1,1,20.08553692,20.08553692,1,1.09089668,1.00E+00,4.99E-01,1.838040392,2.724323117,1.87779835,1.094174284,1.105170918,1.250870864,2.773194764,15.33288702,5.708749512,0.637628152,0.140858421,1.221402758,0.810584246,2.585709659,1.194825321,4.35,21.11534442,0.860707976,20,0.00897,0.98189,-5.68,46,77,14.72,14.14
221,Nb,Zr,2,0,1,0.5,0,7.5,0,0,0.65,0.67534,0.21444,0.000106288,1.217939305,-0.012643567,-0.961636099,0.024725275,-0.00833654,0.130385488,0.027899604,0.000476948,0.03030303,1.699006714,1.162790698,0.224990954,4.71E+00,1.52E-01,0.540816327,0.540423066,0.262362637,0.358150571,0.005643879,0.318181818,1.11627807,0.763379494,2.718281828,0.135335283,0.367879441,1,7.389056099,2.718281828,1,1.349858808,1.00E+00,0.740818221,1,0.616239249,8.83E-01,1,0.548811636,1.044731589,0.960789439,0.778800783,0.41937071,1.030454534,1.23367806,0.990049834,0.718923733,0.697676326,1.067159024,0.2,0.267135302,0.740818221,50,-0.58286,0.98214,27.11,41,40,17.98,23.27
